departure_id,departure_radius,destination_id,destination_radius,search_date,search_date_range
97,50,224,0,NULL,0
160,10,73,50,NULL,0
5453,0,5440,0,NULL,0
7716,20,3082,0,NULL,0
30,0,100,0,NULL,0
93,0,134,0,NULL,0
228,0,81,0,NULL,0
228,0,30,0,NULL,1
97,0,5469,0,NULL,0
140,0,310,0,NULL,0
100,0,254,0,NULL,0
8784,20,254,20,NULL,0
134,0,30,0,NULL,0
175,0,69,0,NULL,0
175,50,32,50,NULL,0
228,0,2141,0,NULL,0
310,0,30,0,NULL,0
194,0,69,0,NULL,0
194,0,152,0,NULL,0
5988,0,5993,0,"2012-05-31",0
26,0,351,0,NULL,0
5453,0,5440,0,NULL,0
97,0,5469,0,NULL,0
84,0,317,0,NULL,0
179,0,228,0,NULL,0
310,0,30,0,NULL,0
138,0,69,0,NULL,0
121,0,120,0,NULL,0
30,0,100,0,NULL,0
194,0,69,0,NULL,0
138,0,228,0,NULL,0
2172,0,NULL,0,NULL,NULL
NULL,0,NULL,0,NULL,0
121,0,134,0,NULL,0
228,0,2196,0,NULL,0
30,0,134,0,NULL,0
44,0,120,0,NULL,0
69,0,32,0,NULL,0
228,0,134,0,NULL,0
188,0,228,0,NULL,0
30,0,134,20,NULL,0
100,0,254,0,NULL,0
30,0,228,0,NULL,0
169,0,84,20,NULL,0
229,0,120,50,NULL,0
310,0,228,0,NULL,0
30,0,100,0,NULL,0
178,0,134,0,NULL,0
140,0,310,0,NULL,0
37,0,228,0,NULL,0
170,0,69,0,"2012-06-14",0
5440,0,5453,0,"2012-05-31",0
310,0,30,0,NULL,0
69,0,138,0,NULL,0
163,0,194,0,NULL,0
203,0,93,0,"2012-02-26",0
5440,0,5453,0,"2012-05-31",0
254,0,43,0,NULL,1
1,0,169,0,NULL,0
310,50,2156,50,NULL,1
30,0,138,0,NULL,0
30,0,134,0,NULL,0
5440,0,5453,0,"2012-05-31",0
175,0,8513,0,NULL,0
134,10,138,10,NULL,0
3112,0,134,0,NULL,0
1,0,169,0,NULL,0
134,0,69,0,"2012-05-31",0
134,0,93,0,NULL,0
212,0,30,0,NULL,0
134,0,93,0,NULL,0
228,0,134,0,NULL,0
228,0,30,0,NULL,0
134,10,138,10,NULL,0
170,0,69,0,"2012-06-14",0
246,0,292,0,NULL,0
30,0,228,0,NULL,0
228,0,30,0,NULL,1
30,0,138,0,NULL,0
138,0,351,0,NULL,0
140,20,254,20,NULL,0
169,0,228,0,NULL,0
53,0,228,0,"2012-06-17",0
7700,0,30,0,NULL,0
69,0,252,50,"2012-06-24",0
8462,50,286,50,NULL,0
5440,0,5453,0,"2012-05-31",0
194,0,69,0,NULL,0
81,0,178,0,NULL,0
43,0,140,0,"2012-06-28",1
163,0,194,0,NULL,0
134,10,138,10,NULL,0
30,0,138,0,NULL,0
139,50,245,50,NULL,0
5440,0,5453,0,NULL,0
37,0,228,0,NULL,0
30,0,134,0,NULL,0
261,0,194,0,NULL,0
97,50,246,50,NULL,0
69,0,22,0,NULL,0
228,0,30,0,NULL,1
134,0,69,0,"2012-05-31",0
97,50,5453,50,NULL,4
134,0,175,0,NULL,0
244,0,69,0,"2012-06-14",0
178,0,134,0,NULL,0
30,0,134,0,NULL,0
160,10,73,50,NULL,0
43,0,140,0,"2012-06-28",0
30,0,138,0,NULL,0
178,0,134,0,NULL,0
228,0,194,0,NULL,0
37,0,1,0,NULL,0
175,0,8513,0,NULL,0
1,0,169,0,NULL,0
228,0,100,0,NULL,0
140,0,310,0,NULL,0
69,0,22,0,NULL,0
2172,0,NULL,0,NULL,NULL
1,0,169,0,NULL,0
134,0,30,0,NULL,0
5988,0,5993,0,NULL,0
139,50,245,50,NULL,0
138,0,270,0,NULL,0
134,0,175,0,NULL,0
30,0,100,0,NULL,0
228,0,6696,0,NULL,1
20,30,69,20,NULL,1
30,0,138,0,NULL,0
228,0,100,0,NULL,0
228,0,100,0,NULL,0
140,20,254,20,NULL,0
1,0,169,0,NULL,0
179,0,97,0,NULL,0
81,0,30,0,NULL,0
134,10,138,10,NULL,0
194,0,30,0,NULL,0
69,0,252,50,"2012-06-24",0
228,0,2196,0,NULL,0
134,0,30,0,NULL,0
261,0,194,0,NULL,0
30,0,7061,0,NULL,0
134,0,37,0,"2012-06-15",0
274,40,30,20,NULL,0
30,0,251,0,NULL,0
254,0,43,0,NULL,0
37,0,228,0,NULL,0
2156,0,310,0,NULL,0
163,0,194,0,NULL,0
23,0,22,0,NULL,0
134,0,37,0,"2012-06-15",4
169,0,58,0,NULL,0
1,0,169,0,NULL,0
140,20,254,20,NULL,0
134,0,30,0,NULL,0
188,0,NULL,0,NULL,0
30,0,251,0,NULL,0
308,0,30,0,NULL,0
194,0,69,0,NULL,0
70,0,30,0,NULL,0
2171,0,NULL,0,NULL,NULL
310,0,268,0,NULL,0
274,40,30,20,NULL,0
194,0,261,0,NULL,0
228,0,100,0,NULL,0
160,10,73,50,NULL,0
97,0,120,0,NULL,0
163,0,134,0,NULL,0
30,0,97,0,NULL,0
134,0,228,0,NULL,0
97,50,246,50,NULL,0
194,0,69,0,NULL,0
228,0,7721,20,NULL,0
134,0,30,0,NULL,0
138,0,134,0,NULL,0
140,20,254,20,NULL,0
194,0,30,0,NULL,0
30,0,251,0,NULL,0
8462,40,286,50,NULL,0
139,50,245,50,NULL,0
169,50,2156,50,NULL,1
160,0,NULL,0,NULL,0
69,0,8511,0,NULL,0
310,0,103,0,NULL,0
70,0,30,0,NULL,0
37,0,228,0,NULL,0
1,0,169,0,NULL,0
140,20,254,20,NULL,0
308,0,30,0,NULL,0
310,0,268,0,NULL,0
81,0,178,0,NULL,0
30,0,228,0,NULL,0
8462,40,286,50,NULL,0
6036,0,73,0,NULL,0
179,0,97,0,NULL,0
134,0,175,0,NULL,0
1,0,169,0,NULL,0
138,0,270,0,NULL,0
1,0,73,0,NULL,0
274,40,30,20,NULL,0
81,0,178,0,NULL,0
169,50,181,50,NULL,0
228,0,2196,0,NULL,0
194,0,69,0,NULL,0
97,50,246,50,NULL,0
282,0,138,0,NULL,0
274,40,30,20,NULL,0
70,0,30,0,NULL,0
23,0,22,0,NULL,0
30,0,131,0,NULL,0
142,0,302,0,NULL,0
69,0,8511,0,NULL,0
30,0,228,0,NULL,0
99,0,194,0,NULL,0
139,40,245,30,NULL,0
30,0,228,0,"2012-06-12",0
30,0,97,0,NULL,0
97,20,254,20,NULL,0
2170,50,100,50,NULL,0
30,0,138,0,NULL,0
NULL,0,22451,0,NULL,NULL
194,0,69,0,NULL,0
282,0,97,0,NULL,0
97,20,254,20,NULL,1
308,0,30,0,NULL,0
160,0,NULL,0,NULL,0
194,0,69,0,NULL,0
30,0,212,20,NULL,0
37,0,228,0,NULL,0
140,0,310,0,NULL,0
1,0,73,0,NULL,0
274,40,30,20,NULL,0
30,0,251,0,NULL,0
169,50,2139,50,NULL,1
322,0,163,0,NULL,0
179,20,138,20,NULL,0
194,0,69,0,NULL,0
179,0,246,0,NULL,0
134,0,175,0,NULL,0
169,50,181,50,NULL,0
97,50,246,50,NULL,0
270,0,24,0,NULL,0
228,0,30,0,NULL,1
194,0,30,0,"2012-05-31",0
194,0,69,0,NULL,0
1,0,73,0,NULL,0
NULL,0,NULL,0,"2011-11-17",0
134,0,339,0,NULL,0
6036,0,282,0,NULL,0
7721,20,228,0,NULL,0
308,0,30,0,NULL,0
30,0,179,0,NULL,0
179,20,138,20,NULL,0
134,0,30,0,NULL,0
8462,40,286,50,NULL,0
97,50,246,50,NULL,0
194,0,30,0,"2012-05-31",0
6747,50,228,0,"2012-06-24",2
212,0,173,0,NULL,0
274,40,30,20,NULL,0
14,0,246,0,NULL,2
134,0,30,0,NULL,0
37,0,228,0,NULL,0
